Num,Cardno,Pentad,QDGC,NoSurveys,Start_Date,End_Date,ObserverNo,Total_Spp,Intensive_hours,Total_hours,Spp_On_Card,centre_longitude,centre_latitude,GDD0,GDD5,MTCO,MTWA,AET_div_PET,Wet_Intensity,Dry_Intensity,SV,G,AZ,NK,LWP_HA,VegTypePC,QDS_PC,log.intensive,year,year.F,log.total.hours,day.std
4083,2905_2605_000641_20100313,2905_2605,2926AA,103,2010/03/13,2010/03/16,641,76,2,3,0,26.125,-29.125,5875.3,4050.3,8.2,22.7,0.407,8.3,-54.4,0,1,0,0,48682.67,9.9,72.12,0.693147181,2010,2,1.098612289,-1.081464452
4084,2905_2605_000641_20100403,2905_2605,2926AA,103,2010/04/03,2010/04/05,641,78,2,4,1,26.125,-29.125,5875.3,4050.3,8.2,22.7,0.407,8.3,-54.4,0,1,0,0,48682.67,9.9,72.12,0.693147181,2010,2,1.386294361,-0.895263864
4085,2905_2605_000641_20100406,2905_2605,2926AA,103,2010/04/06,2010/04/10,641,70,2,3,1,26.125,-29.125,5875.3,4050.3,8.2,22.7,0.407,8.3,-54.4,0,1,0,0,48682.67,9.9,72.12,0.693147181,2010,2,1.098612289,-0.867333776
4086,2905_2605_000641_20100411,2905_2605,2926AA,103,2010/04/11,2010/04/15,641,61,2,3,0,26.125,-29.125,5875.3,4050.3,8.2,22.7,0.407,8.3,-54.4,0,1,0,0,48682.67,9.9,72.12,0.693147181,2010,2,1.098612289,-0.820783629
4087,2905_2605_000641_20100522,2905_2605,2926AA,103,2010/05/22,2010/05/25,641,60,2,3,0,26.125,-29.125,5875.3,4050.3,8.2,22.7,0.407,8.3,-54.4,0,1,0,0,48682.67,9.9,72.12,0.693147181,2010,2,1.098612289,-0.439072425
4088,2905_2605_000641_20100613,2905_2605,2926AA,103,2010/06/13,2010/06/14,641,75,2,3,0,26.125,-29.125,5875.3,4050.3,8.2,22.7,0.407,8.3,-54.4,0,1,0,0,48682.67,9.9,72.12,0.693147181,2010,2,1.098612289,-0.243561808
4089,2905_2605_000641_20100619,2905_2605,2926AA,103,2010/06/19,2010/06/19,641,60,2,3,0,26.125,-29.125,5875.3,4050.3,8.2,22.7,0.407,8.3,-54.4,0,1,0,0,48682.67,9.9,72.12,0.693147181,2010,2,1.098612289,-0.187701632
4090,2905_2605_000641_20100809,2905_2605,2926AA,103,2010/08/09,2010/08/12,641,59,2,3,0,26.125,-29.125,5875.3,4050.3,8.2,22.7,0.407,8.3,-54.4,0,1,0,0,48682.67,9.9,72.12,0.693147181,2010,2,1.098612289,0.277799837
4091,2905_2605_000641_20100828,2905_2605,2926AA,103,2010/08/28,2010/08/28,641,67,2,3,1,26.125,-29.125,5875.3,4050.3,8.2,22.7,0.407,8.3,-54.4,0,1,0,0,48682.67,9.9,72.12,0.693147181,2010,2,1.098612289,0.454690395
4092,2905_2605_000641_20100908,2905_2605,2926AA,103,2010/09/08,2010/09/12,641,45,2,3,0,26.125,-29.125,5875.3,4050.3,8.2,22.7,0.407,8.3,-54.4,0,1,0,0,48682.67,9.9,72.12,0.693147181,2010,2,1.098612289,0.547790688
4093,2905_2605_000641_20101010,2905_2605,2926AA,103,2010/10/10,2010/10/12,641,83,2,2,0,26.125,-29.125,5875.3,4050.3,8.2,22.7,0.407,8.3,-54.4,0,1,0,0,48682.67,9.9,72.12,0.693147181,2010,2,0.693147181,0.845711628
4094,2905_2605_000641_20101113,2905_2605,2926AA,103,2010/11/13,2010/11/16,641,76,2,3,1,26.125,-29.125,5875.3,4050.3,8.2,22.7,0.407,8.3,-54.4,0,1,0,0,48682.67,9.9,72.12,0.693147181,2010,2,1.098612289,1.152942598
4095,2905_2605_000641_20101120,2905_2605,2926AA,103,2010/11/20,2010/11/24,641,92,3,4,1,26.125,-29.125,5875.3,4050.3,8.2,22.7,0.407,8.3,-54.4,0,1,0,0,48682.67,9.9,72.12,1.098612289,2010,2,1.386294361,1.218112803
4096,2905_2605_000641_20101226,2905_2605,2926AA,103,2010/12/26,2010/12/26,641,82,3,3,0,26.125,-29.125,5875.3,4050.3,8.2,22.7,0.407,8.3,-54.4,0,1,0,0,48682.67,9.9,72.12,1.098612289,2010,2,1.098612289,1.553273861
4097,2905_2605_000641_20110214,2905_2605,2926AA,103,2011/02/14,2011/02/14,641,74,2,2,0,26.125,-29.125,5875.3,4050.3,8.2,22.7,0.407,8.3,-54.4,0,1,0,0,48682.67,9.9,72.12,0.693147181,2011,3,0.693147181,-1.351455304
4098,2905_2605_000641_20110320,2905_2605,2926AA,103,2011/03/20,2011/03/21,641,72,2,3,0,26.125,-29.125,5875.3,4050.3,8.2,22.7,0.407,8.3,-54.4,0,1,0,0,48682.67,9.9,72.12,0.693147181,2011,3,1.098612289,-1.016294246
4099,2905_2605_000641_20110403,2905_2605,2926AA,103,2011/04/03,2011/04/04,641,67,3,3,0,26.125,-29.125,5875.3,4050.3,8.2,22.7,0.407,8.3,-54.4,0,1,0,0,48682.67,9.9,72.12,1.098612289,2011,3,1.098612289,-0.895263864
4100,2905_2605_000641_20110518,2905_2605,2926AA,103,2011/05/18,2011/05/20,641,67,2,3,0,26.125,-29.125,5875.3,4050.3,8.2,22.7,0.407,8.3,-54.4,0,1,0,0,48682.67,9.9,72.12,0.693147181,2011,3,1.098612289,-0.476312543
4101,2905_2605_000641_20110612,2905_2605,2926AA,103,2011/06/12,2011/06/13,641,51,2,3,0,26.125,-29.125,5875.3,4050.3,8.2,22.7,0.407,8.3,-54.4,0,1,0,0,48682.67,9.9,72.12,0.693147181,2011,3,1.098612289,-0.252871838
4102,2905_2605_000641_20110723,2905_2605,2926AA,103,2011/07/23,2011/07/24,641,76,2,4,1,26.125,-29.125,5875.3,4050.3,8.2,22.7,0.407,8.3,-54.4,0,1,0,0,48682.67,9.9,72.12,0.693147181,2011,3,1.386294361,0.128839367
4103,2905_2605_000641_20110807,2905_2605,2926AA,103,2011/08/07,2011/08/08,641,71,3,3,0,26.125,-29.125,5875.3,4050.3,8.2,22.7,0.407,8.3,-54.4,0,1,0,0,48682.67,9.9,72.12,1.098612289,2011,3,1.098612289,0.259179778
4104,2905_2605_000641_20110905,2905_2605,2926AA,103,2011/09/05,2011/09/06,641,68,3,3,0,26.125,-29.125,5875.3,4050.3,8.2,22.7,0.407,8.3,-54.4,0,1,0,0,48682.67,9.9,72.12,1.098612289,2011,3,1.098612289,0.5198606
4105,2905_2605_000641_20111119,2905_2605,2926AA,103,2011/11/19,2011/11/21,641,83,2,4,0,26.125,-29.125,5875.3,4050.3,8.2,22.7,0.407,8.3,-54.4,0,1,0,0,48682.67,9.9,72.12,0.693147181,2011,3,1.386294361,1.208802774
4106,2905_2605_000641_20120102,2905_2605,2926AA,103,2012/01/02,2012/01/05,641,67,2,3,0,26.125,-29.125,5875.3,4050.3,8.2,22.7,0.407,8.3,-54.4,0,1,0,0,48682.67,9.9,72.12,0.693147181,2012,4,1.098612289,-1.742476537
4107,2905_2605_000641_20120108,2905_2605,2926AA,103,2012/01/08,2012/01/10,641,71,3,3,0,26.125,-29.125,5875.3,4050.3,8.2,22.7,0.407,8.3,-54.4,0,1,0,0,48682.67,9.9,72.12,1.098612289,2012,4,1.098612289,-1.686616361
4108,2905_2605_000641_20120114,2905_2605,2926AA,103,2012/01/14,2012/01/16,641,46,2,2,0,26.125,-29.125,5875.3,4050.3,8.2,22.7,0.407,8.3,-54.4,0,1,0,0,48682.67,9.9,72.12,0.693147181,2012,4,0.693147181,-1.630756185
4109,2905_2605_000641_20120122,2905_2605,2926AA,103,2012/01/22,2012/01/23,641,81,2,3,0,26.125,-29.125,5875.3,4050.3,8.2,22.7,0.407,8.3,-54.4,0,1,0,0,48682.67,9.9,72.12,0.693147181,2012,4,1.098612289,-1.55627595
4110,2905_2605_000641_20120520,2905_2605,2926AA,103,2012/05/20,2012/05/20,641,71,2,4,0,26.125,-29.125,5875.3,4050.3,8.2,22.7,0.407,8.3,-54.4,0,1,0,0,48682.67,9.9,72.12,0.693147181,2012,4,1.386294361,-0.457692484
4111,2905_2605_000641_20120818,2905_2605,2926AA,103,2012/08/18,2012/08/18,641,66,3,3,0,26.125,-29.125,5875.3,4050.3,8.2,22.7,0.407,8.3,-54.4,0,1,0,0,48682.67,9.9,72.12,1.098612289,2012,4,1.098612289,0.361590101
4112,2905_2605_001747_20121106,2905_2605,2926AA,103,2012/11/06,2012/11/08,1747,25,3,3,0,26.125,-29.125,5875.3,4050.3,8.2,22.7,0.407,8.3,-54.4,0,1,0,0,48682.67,9.9,72.12,1.098612289,2012,4,1.098612289,1.087772392
4113,2905_2605_002171_20131207,2905_2605,2926AA,103,2013/12/07,2013/12/07,2171,33,2,2,0,26.125,-29.125,5875.3,4050.3,8.2,22.7,0.407,8.3,-54.4,0,1,0,0,48682.67,9.9,72.12,0.693147181,2013,5,0.693147181,1.376383303
4114,2905_2605_010054_20081018,2905_2605,2926AA,103,2008/10/18,2008/10/19,10054,22,2,2,0,26.125,-29.125,5875.3,4050.3,8.2,22.7,0.407,8.3,-54.4,0,1,0,0,48682.67,9.9,72.12,0.693147181,2008,0,0.693147181,0.920191863
4115,2905_2605_010345_20080912,2905_2605,2926AA,103,2008/09/12,2008/09/12,10345,16,2,2,0,26.125,-29.125,5875.3,4050.3,8.2,22.7,0.407,8.3,-54.4,0,1,0,0,48682.67,9.9,72.12,0.693147181,2008,0,0.693147181,0.585030806
4116,2905_2605_010345_20090417,2905_2605,2926AA,103,2009/04/17,2009/04/17,10345,27,3,3,0,26.125,-29.125,5875.3,4050.3,8.2,22.7,0.407,8.3,-54.4,0,1,0,0,48682.67,9.9,72.12,1.098612289,2009,1,1.098612289,-0.764923453
4117,2905_2605_010345_20091216,2905_2605,2926AA,103,2009/12/16,2009/12/20,10345,21,3,5,0,26.125,-29.125,5875.3,4050.3,8.2,22.7,0.407,8.3,-54.4,0,1,0,0,48682.67,9.9,72.12,1.098612289,2009,1,1.609437912,1.460173567
4118,2905_2605_010780_20090302,2905_2605,2926AA,103,2009/03/02,2009/03/02,10780,33,2,2,0,26.125,-29.125,5875.3,4050.3,8.2,22.7,0.407,8.3,-54.4,0,1,0,0,48682.67,9.9,72.12,0.693147181,2009,1,0.693147181,-1.183874775
4119,2905_2605_010780_20090611,2905_2605,2926AA,103,2009/06/11,2009/06/11,10780,30,2,2,0,26.125,-29.125,5875.3,4050.3,8.2,22.7,0.407,8.3,-54.4,0,1,0,0,48682.67,9.9,72.12,0.693147181,2009,1,0.693147181,-0.262181867
4120,2905_2605_010780_20090612,2905_2605,2926AA,103,2009/06/12,2009/06/12,10780,30,2,2,0,26.125,-29.125,5875.3,4050.3,8.2,22.7,0.407,8.3,-54.4,0,1,0,0,48682.67,9.9,72.12,0.693147181,2009,1,0.693147181,-0.252871838
4121,2905_2605_010780_20091012,2905_2605,2926AA,103,2009/10/12,2009/10/12,10780,27,2,2,0,26.125,-29.125,5875.3,4050.3,8.2,22.7,0.407,8.3,-54.4,0,1,0,0,48682.67,9.9,72.12,0.693147181,2009,1,0.693147181,0.864331687
4122,2905_2605_010800_20101024,2905_2605,2926AA,103,2010/10/24,2010/10/24,10800,43,2,2,0,26.125,-29.125,5875.3,4050.3,8.2,22.7,0.407,8.3,-54.4,0,1,0,0,48682.67,9.9,72.12,0.693147181,2010,2,0.693147181,0.97605204
4123,2910_2605_000102_20081101,2910_2605,2926AA,15,2008/11/01,2008/11/02,102,41,3,3,0,26.125,-29.125,5875.3,4050.3,8.2,22.7,0.407,8.3,-54.4,0,1,0,0,48682.67,9.9,72.12,1.098612289,2008,0,1.098612289,1.041222245
4124,2910_2605_000102_20081206,2910_2605,2926AA,15,2008/12/06,2008/12/06,102,43,2,2,0,26.125,-29.125,5875.3,4050.3,8.2,22.7,0.407,8.3,-54.4,0,1,0,0,48682.67,9.9,72.12,0.693147181,2008,0,0.693147181,1.367073273
4125,2910_2605_000102_20090418,2910_2605,2926AA,15,2009/04/18,2009/04/18,102,55,2,2,0,26.125,-29.125,5875.3,4050.3,8.2,22.7,0.407,8.3,-54.4,0,1,0,0,48682.67,9.9,72.12,0.693147181,2009,1,0.693147181,-0.755613424
4126,2910_2605_000102_20090620,2910_2605,2926AA,15,2009/06/20,2009/06/21,102,30,2,2,0,26.125,-29.125,5875.3,4050.3,8.2,22.7,0.407,8.3,-54.4,0,1,0,0,48682.67,9.9,72.12,0.693147181,2009,1,0.693147181,-0.178391603
4127,2910_2605_000102_20110502,2910_2605,2926AA,15,2011/05/02,2011/05/02,102,40,2,2,0,26.125,-29.125,5875.3,4050.3,8.2,22.7,0.407,8.3,-54.4,0,1,0,0,48682.67,9.9,72.12,0.693147181,2011,3,0.693147181,-0.625273013
4128,2910_2605_000102_20111228,2910_2605,2926AA,15,2011/12/28,2011/12/28,102,55,2,2,0,26.125,-29.125,5875.3,4050.3,8.2,22.7,0.407,8.3,-54.4,0,1,0,0,48682.67,9.9,72.12,0.693147181,2011,3,0.693147181,1.571893919
4129,2910_2605_000102_20120222,2910_2605,2926AA,15,2012/02/22,2012/02/22,102,60,3,3,1,26.125,-29.125,5875.3,4050.3,8.2,22.7,0.407,8.3,-54.4,0,1,0,0,48682.67,9.9,72.12,1.098612289,2012,4,1.098612289,-1.276975069
4130,2910_2605_000102_20120626,2910_2605,2926AA,15,2012/06/26,2012/06/26,102,45,2,2,0,26.125,-29.125,5875.3,4050.3,8.2,22.7,0.407,8.3,-54.4,0,1,0,0,48682.67,9.9,72.12,0.693147181,2012,4,0.693147181,-0.122531426
4131,2910_2605_000102_20120702,2910_2605,2926AA,15,2012/07/02,2012/07/04,102,40,3,3,0,26.125,-29.125,5875.3,4050.3,8.2,22.7,0.407,8.3,-54.4,0,1,0,0,48682.67,9.9,72.12,1.098612289,2012,4,1.098612289,-0.06667125
4132,2910_2605_000102_20120804,2910_2605,2926AA,15,2012/08/04,2012/08/04,102,45,2,2,0,26.125,-29.125,5875.3,4050.3,8.2,22.7,0.407,8.3,-54.4,0,1,0,0,48682.67,9.9,72.12,0.693147181,2012,4,0.693147181,0.23124969
4133,2910_2605_000102_20121026,2910_2605,2926AA,15,2012/10/26,2012/10/26,102,50,4,4,1,26.125,-29.125,5875.3,4050.3,8.2,22.7,0.407,8.3,-54.4,0,1,0,0,48682.67,9.9,72.12,1.386294361,2012,4,1.386294361,0.994672098
4134,2910_2605_000102_20121107,2910_2605,2926AA,15,2012/11/07,2012/11/08,102,55,4,4,1,26.125,-29.125,5875.3,4050.3,8.2,22.7,0.407,8.3,-54.4,0,1,0,0,48682.67,9.9,72.12,1.386294361,2012,4,1.386294361,1.097082421
4135,2910_2605_000102_20130608,2910_2605,2926AA,15,2013/06/08,2013/06/08,102,50,2,2,0,26.125,-29.125,5875.3,4050.3,8.2,22.7,0.407,8.3,-54.4,0,1,0,0,48682.67,9.9,72.12,0.693147181,2013,5,0.693147181,-0.290111955
4136,2910_2605_000102_20140103,2910_2605,2926AA,15,2014/01/03,2014/01/03,102,60,3,3,0,26.125,-29.125,5875.3,4050.3,8.2,22.7,0.407,8.3,-54.4,0,1,0,0,48682.67,9.9,72.12,1.098612289,2014,6,1.098612289,-1.733166508
4137,2910_2605_010800_20110502,2910_2605,2926AA,15,2011/05/02,2011/05/02,10800,33,2,2,0,26.125,-29.125,5875.3,4050.3,8.2,22.7,0.407,8.3,-54.4,0,1,0,0,48682.67,9.9,72.12,0.693147181,2011,3,0.693147181,-0.625273013
4138,2915_2605_000102_20080927,2915_2605,2926AC,13,2008/09/27,2008/09/27,102,47,2,2,0,26.125,-29.375,5773.4,3948.4,7.5,22.5,0.396,7.7,-56,0,1,0,0,37388.55,7.6,55.52,0.693147181,2008,0,0.693147181,0.724681246
4139,2915_2605_000102_20081102,2915_2605,2926AC,13,2008/11/02,2008/11/02,102,55,2,2,0,26.125,-29.375,5773.4,3948.4,7.5,22.5,0.396,7.7,-56,0,1,0,0,37388.55,7.6,55.52,0.693147181,2008,0,0.693147181,1.050532275
4140,2915_2605_000102_20091101,2915_2605,2926AC,13,2009/11/01,2009/11/02,102,40,2,2,0,26.125,-29.375,5773.4,3948.4,7.5,22.5,0.396,7.7,-56,0,1,0,0,37388.55,7.6,55.52,0.693147181,2009,1,0.693147181,1.041222245
4141,2915_2605_000102_20100918,2915_2605,2926AC,13,2010/09/18,2010/09/18,102,52,2,2,0,26.125,-29.375,5773.4,3948.4,7.5,22.5,0.396,7.7,-56,0,1,0,0,37388.55,7.6,55.52,0.693147181,2010,2,0.693147181,0.640890982
4142,2915_2605_000102_20110502,2915_2605,2926AC,13,2011/05/02,2011/05/02,102,52,2,2,0,26.125,-29.375,5773.4,3948.4,7.5,22.5,0.396,7.7,-56,0,1,0,0,37388.55,7.6,55.52,0.693147181,2011,3,0.693147181,-0.625273013
4143,2915_2605_000102_20120626,2915_2605,2926AC,13,2012/06/26,2012/06/26,102,50,2,2,0,26.125,-29.375,5773.4,3948.4,7.5,22.5,0.396,7.7,-56,0,1,0,0,37388.55,7.6,55.52,0.693147181,2012,4,0.693147181,-0.122531426
4144,2915_2605_000102_20120924,2915_2605,2926AC,13,2012/09/24,2012/09/24,102,57,2,2,0,26.125,-29.375,5773.4,3948.4,7.5,22.5,0.396,7.7,-56,0,1,0,0,37388.55,7.6,55.52,0.693147181,2012,4,0.693147181,0.696751158
4145,2915_2605_000102_20121228,2915_2605,2926AC,13,2012/12/28,2012/12/28,102,62,2,2,0,26.125,-29.375,5773.4,3948.4,7.5,22.5,0.396,7.7,-56,0,1,0,0,37388.55,7.6,55.52,0.693147181,2012,4,0.693147181,1.571893919
4146,2915_2605_000102_20130706,2915_2605,2926AC,13,2013/07/06,2013/07/06,102,52,2,2,0,26.125,-29.375,5773.4,3948.4,7.5,22.5,0.396,7.7,-56,0,1,0,0,37388.55,7.6,55.52,0.693147181,2013,5,0.693147181,-0.029431133
4147,2915_2605_000102_20131124,2915_2605,2926AC,13,2013/11/24,2013/11/24,102,60,2,2,0,26.125,-29.375,5773.4,3948.4,7.5,22.5,0.396,7.7,-56,0,1,0,0,37388.55,7.6,55.52,0.693147181,2013,5,0.693147181,1.255352921
4148,2915_2605_000102_20131227,2915_2605,2926AC,13,2013/12/27,2013/12/27,102,55,2,2,0,26.125,-29.375,5773.4,3948.4,7.5,22.5,0.396,7.7,-56,0,1,0,0,37388.55,7.6,55.52,0.693147181,2013,5,0.693147181,1.56258389
4149,2915_2605_010345_20090206,2915_2605,2926AC,13,2009/02/06,2009/02/08,10345,53,6,12,0,26.125,-29.375,5773.4,3948.4,7.5,22.5,0.396,7.7,-56,0,1,0,0,37388.55,7.6,55.52,1.791759469,2009,1,2.48490665,-1.425935539
4150,2915_2605_010800_20110502,2915_2605,2926AC,13,2011/05/02,2011/05/02,10800,52,2,2,0,26.125,-29.375,5773.4,3948.4,7.5,22.5,0.396,7.7,-56,0,1,0,0,37388.55,7.6,55.52,0.693147181,2011,3,0.693147181,-0.625273013
4151,2920_2605_002171_20101211,2920_2605,2926AC,11,2010/12/11,2010/12/11,2171,56,2,2,0,26.125,-29.375,5773.4,3948.4,7.5,22.5,0.396,7.7,-56,0,1,0,0,37388.55,7.6,55.52,0.693147181,2010,2,0.693147181,1.41362342
4152,2920_2605_010622_20090503,2920_2605,2926AC,11,2009/05/03,2009/05/03,10622,28,2,2,0,26.125,-29.375,5773.4,3948.4,7.5,22.5,0.396,7.7,-56,0,1,0,0,37388.55,7.6,55.52,0.693147181,2009,1,0.693147181,-0.615962983
4153,2920_2605_010800_20101014,2920_2605,2926AC,11,2010/10/14,2010/10/14,10800,67,3,3,1,26.125,-29.375,5773.4,3948.4,7.5,22.5,0.396,7.7,-56,0,1,0,0,37388.55,7.6,55.52,1.098612289,2010,2,1.098612289,0.882951746
4154,2920_2605_010806_20080808,2920_2605,2926AC,11,2008/08/08,2008/08/08,10806,34,2,5,0,26.125,-29.375,5773.4,3948.4,7.5,22.5,0.396,7.7,-56,0,1,0,0,37388.55,7.6,55.52,0.693147181,2008,0,1.609437912,0.268489807
4155,2920_2605_010806_20081222,2920_2605,2926AC,11,2008/12/22,2008/12/22,10806,60,2,5,0,26.125,-29.375,5773.4,3948.4,7.5,22.5,0.396,7.7,-56,0,1,0,0,37388.55,7.6,55.52,0.693147181,2008,0,1.609437912,1.516033743
4156,2920_2605_010806_20090313,2920_2605,2926AC,11,2009/03/13,2009/03/13,10806,58,2,6,0,26.125,-29.375,5773.4,3948.4,7.5,22.5,0.396,7.7,-56,0,1,0,0,37388.55,7.6,55.52,0.693147181,2009,1,1.791759469,-1.081464452
4157,2920_2605_010806_20090422,2920_2605,2926AC,11,2009/04/22,2009/04/22,10806,48,2,2,0,26.125,-29.375,5773.4,3948.4,7.5,22.5,0.396,7.7,-56,0,1,0,0,37388.55,7.6,55.52,0.693147181,2009,1,0.693147181,-0.718373306
4158,2920_2605_011138_20090918,2920_2605,2926AC,11,2009/09/18,2009/09/18,11128,53,3,3,0,26.125,-29.375,5773.4,3948.4,7.5,22.5,0.396,7.7,-56,0,1,0,0,37388.55,7.6,55.52,1.098612289,2009,1,1.098612289,0.640890982
4159,2920_2605_011372_20100111,2920_2605,2926AC,11,2010/01/11,2010/01/11,11372,21,2,2,0,26.125,-29.375,5773.4,3948.4,7.5,22.5,0.396,7.7,-56,0,1,0,0,37388.55,7.6,55.52,0.693147181,2010,2,0.693147181,-1.658686273
4160,2920_2605_011613_20100828,2920_2605,2926AC,11,2010/08/28,2010/08/29,11613,37,2,2,0,26.125,-29.375,5773.4,3948.4,7.5,22.5,0.396,7.7,-56,0,1,0,0,37388.55,7.6,55.52,0.693147181,2010,2,0.693147181,0.454690395
4161,2920_2605_011913_20111115,2920_2605,2926AC,11,2011/11/15,2011/11/15,11913,66,4,4,0,26.125,-29.375,5773.4,3948.4,7.5,22.5,0.396,7.7,-56,0,1,0,0,37388.55,7.6,55.52,1.386294361,2011,3,1.386294361,1.171562656
4162,2925_2605_000102_20090130,2925_2605,2926AC,6,2009/01/30,2009/01/30,102,50,2,2,0,26.125,-29.375,5773.4,3948.4,7.5,22.5,0.396,7.7,-56,0,1,0,0,37388.55,7.6,55.52,0.693147181,2009,1,0.693147181,-1.481795715
4163,2925_2605_000102_20110808,2925_2605,2926AC,6,2011/08/08,2011/08/08,102,45,2,2,0,26.125,-29.375,5773.4,3948.4,7.5,22.5,0.396,7.7,-56,0,1,0,0,37388.55,7.6,55.52,0.693147181,2011,3,0.693147181,0.268489807
4164,2925_2605_000102_20140426,2925_2605,2926AC,6,2014/04/26,2014/04/26,102,58,2,2,0,26.125,-29.375,5773.4,3948.4,7.5,22.5,0.396,7.7,-56,0,1,0,0,37388.55,7.6,55.52,0.693147181,2014,6,0.693147181,-0.681133189
4165,2925_2605_001946_20101228,2925_2605,2926AC,6,2010/12/28,2010/12/28,1946,78,3,3,0,26.125,-29.375,5773.4,3948.4,7.5,22.5,0.396,7.7,-56,0,1,0,0,37388.55,7.6,55.52,1.098612289,2010,2,1.098612289,1.571893919
4166,2925_2605_010651_20111125,2925_2605,2926AC,6,2011/11/25,2011/11/25,10651,49,2,2,0,26.125,-29.375,5773.4,3948.4,7.5,22.5,0.396,7.7,-56,0,1,0,0,37388.55,7.6,55.52,0.693147181,2011,3,0.693147181,1.26466295
4167,2925_2605_010800_20101014,2925_2605,2926AC,6,2010/10/14,2010/10/14,10800,33,2,2,0,26.125,-29.375,5773.4,3948.4,7.5,22.5,0.396,7.7,-56,0,1,0,0,37388.55,7.6,55.52,0.693147181,2010,2,0.693147181,0.882951746
4168,2930_2605_000102_20140426,2930_2605,2926CA,2,2014/04/26,2014/04/26,102,52,2,2,0,26.125,-29.625,5581.8,3756.8,6.5,22,0.388,7.3,-57,0,1,0,0,13110.5,2.67,19.52,0.693147181,2014,6,0.693147181,-0.681133189
4169,2930_2605_001262_20090321,2930_2605,2926CA,2,2009/03/21,2009/03/21,1262,42,3,3,0,26.125,-29.625,5581.8,3756.8,6.5,22,0.388,7.3,-57,0,1,0,0,13110.5,2.67,19.52,1.098612289,2009,1,1.098612289,-1.006984217
4170,2935_2605_000051_20120708,2935_2605,2926CA,2,2012/07/08,2012/07/08,51,44,2,2,0,26.125,-29.625,5581.8,3756.8,6.5,22,0.388,7.3,-57,0,1,0,0,13110.5,2.67,19.52,0.693147181,2012,4,0.693147181,-0.010811074
4171,2935_2605_001262_20090322,2935_2605,2926CA,2,2009/03/22,2009/03/22,1262,41,2,2,0,26.125,-29.625,5581.8,3756.8,6.5,22,0.388,7.3,-57,0,1,0,0,13110.5,2.67,19.52,0.693147181,2009,1,0.693147181,-0.997674188
4172,2940_2605_000102_20100213,2940_2605,2926CA,1,2010/02/13,2010/02/13,102,83,3,3,1,26.125,-29.625,5581.8,3756.8,6.5,22,0.388,7.3,-57,0,1,0,0,13110.5,2.67,19.52,1.098612289,2010,2,1.098612289,-1.360765333
4173,2945_2605_000024_20100202,2945_2605,2926CC,2,2010/02/02,2010/02/02,24,57,2,2,0,26.125,-29.875,5469.6,3644.6,6.4,21.8,0.377,5.9,-58.2,0,1,0,0,63809.49,4.76,95.23,0.693147181,2010,2,0.693147181,-1.463175656
4174,2945_2605_000024_20120130,2945_2605,2926CC,2,2012/01/30,2012/01/30,24,65,2,2,0,26.125,-29.875,5469.6,3644.6,6.4,21.8,0.377,5.9,-58.2,0,1,0,0,63809.49,4.76,95.23,0.693147181,2012,4,0.693147181,-1.481795715
4175,2950_2605_001262_20090308,2950_2605,2926CC,2,2009/03/08,2009/03/08,1262,45,3,3,0,26.125,-29.875,5469.6,3644.6,6.4,21.8,0.377,5.9,-58.2,0,1,0,0,63809.49,4.76,95.23,1.098612289,2009,1,1.098612289,-1.128014599
4176,2950_2605_001262_20101122,2950_2605,2926CC,2,2010/11/22,2010/11/22,1262,54,3,3,0,26.125,-29.875,5469.6,3644.6,6.4,21.8,0.377,5.9,-58.2,0,1,0,0,63809.49,4.76,95.23,1.098612289,2010,2,1.098612289,1.236732862
4177,2900_2610_000102_20080208,2900_2610,2926AA,178,2008/02/08,2008/02/08,102,53,2,3,0,26.125,-29.125,5875.3,4050.3,8.2,22.7,0.407,8.3,-54.4,0,1,0,0,48682.67,9.9,72.12,0.693147181,2008,0,1.098612289,-1.40731548
4178,2900_2610_000102_20080310,2900_2610,2926AA,178,2008/03/10,2008/03/10,102,39,2,3,1,26.125,-29.125,5875.3,4050.3,8.2,22.7,0.407,8.3,-54.4,0,1,0,0,48682.67,9.9,72.12,0.693147181,2008,0,1.098612289,-1.10939454
4179,2900_2610_000102_20080423,2900_2610,2926AA,178,2008/04/23,2008/04/23,102,57,2,3,1,26.125,-29.125,5875.3,4050.3,8.2,22.7,0.407,8.3,-54.4,0,1,0,0,48682.67,9.9,72.12,0.693147181,2008,0,1.098612289,-0.709063277
4180,2900_2610_000102_20080527,2900_2610,2926AA,178,2008/05/27,2008/05/27,102,52,2,3,1,26.125,-29.125,5875.3,4050.3,8.2,22.7,0.407,8.3,-54.4,0,1,0,0,48682.67,9.9,72.12,0.693147181,2008,0,1.098612289,-0.392522278
4181,2900_2610_000102_20080716,2900_2610,2926AA,178,2008/07/16,2008/07/16,102,48,2,2,1,26.125,-29.125,5875.3,4050.3,8.2,22.7,0.407,8.3,-54.4,0,1,0,0,48682.67,9.9,72.12,0.693147181,2008,0,0.693147181,0.063669161
4182,2900_2610_000102_20080808,2900_2610,2926AA,178,2008/08/08,2008/08/08,102,55,2,3,1,26.125,-29.125,5875.3,4050.3,8.2,22.7,0.407,8.3,-54.4,0,1,0,0,48682.67,9.9,72.12,0.693147181,2008,0,1.098612289,0.268489807
